"","state","state_fips","year","pres_win","pres_percent_vote","poll_trend","lag_pres_vote","lag_participation","per_hs_degree","per_bachelor_degree","per_white","change_house_percent_vote","lag_vote_spread","lower_pred","pred","upper_pred","prob_win"
"257","Michigan",26,1992,1,43.77,41.0295900625,45.6720783459334,0.398043198515253,76.8,17.4,0.839417811777849,-0.0584101996711193,-7.89561543054914,38.57,43.51,48.45,3.36
"258","Michigan",26,1996,1,51.69,47.84221825,43.7736874843994,0.450959350948643,76.8,17.4,0.834546087084836,-0.130323668607539,7.39803956934249,44.08,49,53.93,73.43
"259","Michigan",26,2000,1,51.28,44.159018375,51.6948205746972,0.394403526309237,83.4,21.8,0.817970549965084,0.105104623259975,13.2102262393591,42.85,47.78,52.71,51.1
"260","Michigan",26,2004,1,51.23,48.9102649375,51.2797988706913,0.425272269642148,83.4,21.8,0.811989679090113,-0.0549221160214736,5.1335841385507,46.52,51.44,56.37,95.08
"261","Michigan",26,2008,1,57.43,53.1734081875,51.2307067290565,0.481263093199964,83.4,21.8,0.806797381573274,0.0695392277744436,3.4186481712463,49.66,54.58,59.51,99.58
"262","Michigan",26,2012,1,54.21,49.2418303125,57.4332473074595,0.502830181376308,89.1926286864044,26.0292752564636,0.801107390060467,-0.160264143656691,16.4735416455068,47.24,52.18,57.12,97.21
"263","Michigan",26,2016,0,47.27,45.53630875,54.2082042105188,0.478012699621962,90.4161172663992,28.2502431068448,0.795726596996293,0.109985453821133,9.49728818309853,42.62,47.56,52.5,46.72
"264","Michigan",26,2020,NA,NA,50.8155306666667,47.2745309508668,0.482312422071055,91.3514248123938,30.0349097927995,0.792197885681151,0.0647275511408365,-0.22303326912931,45.95,50.89,55.82,92.58
"265","Minnesota",27,1976,1,54.9,48.947817625,NA,NA,57.6,11.1,0.975249216373039,NA,NA,NA,NA,NA,NA
"266","Minnesota",27,1980,1,46.5,34.437736125,54.8963014588721,0.492829705894098,73.1,17.4,0.970257896111571,NA,12.8745581253901,NA,NA,NA,NA
"267","Minnesota",27,1984,1,49.72,45.731713875,46.5015624421273,0.502302927992711,73.1,17.4,0.961087657995855,0.06802594979452,3.94290019669421,45.6,50.56,55.51,90.55
"268","Minnesota",27,1988,1,52.91,47.2635273125,49.7188465632884,0.50134617567773,73.1,17.4,0.952417540954568,0.09259615564955,0.180431375389851,47.31,52.24,57.17,97.34
"269","Minnesota",27,1992,1,43.48,43.3064166875,52.9128334263326,0.488061090791946,82.4,21.8,0.939141003636467,NA,7.017107101808,NA,NA,NA,NA
"270","Minnesota",27,1996,1,51.1,52.7841769375,43.4846512784781,0.522280145885774,82.4,21.8,0.923392053219862,NA,11.633818125444,NA,NA,NA,NA
"271","Minnesota",27,2008,1,54.06,52.040563125,51.1007565820081,0.465218010336471,88,27.4,0.877494035659874,NA,16.1453268700638,NA,NA,NA,NA
"272","Minnesota",27,2016,1,46.45,46.9571325,54.0602926982798,0.554671053158194,92.9162965605566,34.8157173562384,0.84840705996874,-0.125419936952444,10.2373616541408,44.7,49.63,54.55,82.03
"273","Minnesota",27,2020,NA,NA,50.6218046666667,46.4450339617669,0.533209940565777,93.6138169666761,37.2536267821997,0.837631072382028,NA,1.51984085748962,NA,NA,NA,NA
"274","Mississippi",28,1976,1,49.63,NA,NA,NA,41,8.1,0.640861876852634,NA,NA,NA,NA,NA,NA
"275","Mississippi",28,1980,0,48.14,36.89784475,49.6270123244706,0.316167720847097,54.8,12.3,0.642486047434367,NA,1.88485014120434,NA,NA,NA,NA
"276","Mississippi",28,1984,0,37.42,NA,48.1391645640594,0.353120488234861,54.8,12.3,0.639413154035235,-0.0365533472846483,-1.32413793103448,NA,NA,NA,NA
"277","Mississippi",28,1988,0,39.07,35.8981185,37.4232815926826,0.365044473484447,54.8,12.3,0.638167937747956,0.0487947385726158,-24.4590395960489,35.05,40.04,45.02,0.22
"278","Mississippi",28,1992,0,40.77,35.682062,39.0671445916221,0.361008142696976,64.3,14.7,0.628529797609056,0.347660031297327,-20.8226922032319,33.46,38.45,43.43,0.06
"279","Mississippi",28,1996,0,44.08,39.16712,40.7680641438674,0.374196850747827,64.3,14.7,0.61804311002025,-0.296379187718584,-8.91583052639406,36.36,41.33,46.3,0.61
"280","Mississippi",28,2000,0,40.7,38.7390325,44.0811002207288,0.32526541209606,72.9,16.9,0.618654710283452,0.0202968970380903,-5.1256520897638,36.36,41.31,46.26,0.6
"281","Mississippi",28,2004,0,40.16,38.6690523125,40.6981001504752,0.349038198565978,72.9,16.9,0.614607772212627,-0.18968339935557,-16.9214149493454,35.13,40.09,45.05,0.23
"282","Mississippi",28,2008,0,43,41.1734616875,40.1611125928213,0.394537921294838,72.9,16.9,0.605721000635727,0.254522762007008,-18.8532615561701,37,41.97,46.94,1.01
"283","Mississippi",28,2012,0,43.79,NA,43.0015544262384,0.437567804665572,82.3027895864366,20.6601784130278,0.599968965914788,-0.24966395195633,-13.174634554779,NA,NA,NA,NA
"284","Mississippi",28,2016,0,40.11,41.69556125,43.7893595439893,0.430852304565697,84.1220998026593,21.781206343107,0.593504282886727,-0.174179741728269,-11.4964871995918,36.57,41.54,46.51,0.72
"285","Mississippi",28,2020,NA,NA,39.4137466666667,40.1147882717841,0.404746350158537,85.3047284791763,22.3144432590581,0.590723448321976,0.156419298175052,-17.8262498170515,33.76,38.75,43.74,0.08
"286","Missouri",29,1976,1,51.1,43.3981114375,NA,NA,48.8,9,0.892201890970848,NA,NA,NA,NA,NA,NA
"287","Missouri",29,1980,0,44.35,40.2023805625,51.1049856674857,0.405012569570072,63.5,13.9,0.88795046532219,NA,3.63144963144963,NA,NA,NA,NA
"288","Missouri",29,1984,0,39.98,37.1582121875,44.3457165933907,0.426623020150891,63.5,13.9,0.88499090301724,-0.0878805471338788,-6.81004693726712,38,42.95,47.9,2.17
"289","Missouri",29,1988,0,47.85,41.1588745,39.975249332123,0.426663967988912,63.5,13.9,0.88176896994079,0.0156651579989287,-20.0495013357541,39.92,44.84,49.76,9.11
"290","Missouri",29,1992,1,44.07,42.694196,47.8504491627286,0.411911911222482,73.9,17.8,0.879826746693231,-0.0708613578360504,-3.98112389094737,40.89,45.83,50.76,18.08
"291","Missouri",29,1996,1,47.54,47.4495794375,44.0716857569409,0.458352253483304,73.9,17.8,0.864062267274203,-0.0588598733984709,10.1500039727843,44.44,49.36,54.27,78.64
"292","Missouri",29,2000,0,47.08,43.7508988125,47.5395782796162,0.39732006665497,81.3,21.6,0.857432696929084,-0.0108792780441646,6.29818842342561,41.96,46.87,51.77,33.59
"293","Missouri",29,2004,0,46.1,45.236350375,47.0842733481024,0.420861789618327,81.3,21.6,0.850950312479285,-0.107128984611233,-3.33854261127204,42.95,47.86,52.77,52.69
"294","Missouri",29,2008,0,49.29,47.5095391875,46.1004465168319,0.475206520265962,81.3,21.6,0.844341479521317,0.0575955172186904,-7.19574542243363,44.2,49.11,54.02,75.1
"295","Missouri",29,2012,0,44.38,42.212884625,49.2926478657051,0.493795826949606,87.9610531854109,26.4106564179061,0.838186318994178,-0.124942875533615,-0.133426546173681,40.06,44.98,49.9,10.08
"296","Missouri",29,2016,0,38.14,38.979065625,44.3834835454533,0.45769505742263,89.5671550739697,28.4553753032627,0.832541252986832,-0.130204177059003,-9.38025759042376,35.31,40.23,45.16,0.25
"297","Missouri",29,2020,NA,NA,44.5638973333333,38.1352308352367,0.461400149659897,90.6847382483128,30.224251942745,0.828716524250875,0.180419376922971,-18.6371170029249,39.21,44.17,49.14,5.55
"298","Montana",30,1976,0,45.4,NA,NA,NA,59.2,11,0.949967107041203,NA,NA,NA,NA,NA,NA
"299","Montana",30,1980,0,32.43,NA,45.4041869718374,0.433388132958745,74.4,17.5,0.945975414325415,NA,-7.43579915676504,NA,NA,NA,NA
"300","Montana",30,1984,0,38.18,NA,32.4306501956302,0.461427673083555,74.4,17.5,0.939683568358785,0.0349407348580334,-24.3938761155317,NA,NA,NA,NA
"301","Montana",30,1988,0,46.2,36.44050625,38.1765818454278,0.468236237123951,74.4,17.5,0.934167708072982,0.0329456835918344,-22.2979002385679,35.1,40.02,44.94,0.21
"302","Montana",30,1992,1,37.63,36.53888575,46.198526556441,0.456978255436141,81,19.8,0.926697506569626,-0.0855635358381665,-5.87299069663143,34.68,39.65,44.61,0.16
"303","Montana",30,1996,0,41.25,41.4130089375,37.6311245229345,0.497212298824128,81,19.8,0.919139434067434,-0.0169452137302407,2.50862797534238,37.51,42.44,47.37,1.46
"304","Montana",30,2000,0,33.37,32.5122020625,41.2500644831644,0.459329943785867,87.2,24.4,0.912689358943009,-0.0885151162315388,-2.88147625914126,30.84,35.77,40.69,0.01
"305","Montana",30,2004,0,38.57,34.516427125,33.3651267926401,0.454744720189694,87.2,24.4,0.90768476434099,-0.263575677683138,-25.0743334322824,30.46,35.4,40.33,0.01
"306","Montana",30,2008,0,47.27,45.183323125,38.565028394837,0.484332947315564,87.2,24.4,0.90360246411618,0.197835466402,-20.5031147737515,41,45.95,50.9,19.54
"307","Montana",30,2012,0,41.7,42.279608625,47.2684647700818,0.501947430139848,92.7971518849105,29.4027112424829,0.896705762101968,-0.135082928402782,-2.26398617450404,39.92,44.85,49.79,9.18
"308","Montana",30,2016,0,35.94,33.87527,41.6981373748058,0.482223747562969,92.8098723576232,30.9572055637258,0.891392590158705,0.193975019383021,-13.6533980101147,30.53,35.48,40.44,0.01
"309","Montana",30,2020,NA,NA,44.529562,35.9352187751503,0.475113343882313,94.2473212480625,33.5801603881663,0.889063023378101,0.144495749469598,-20.5309730934268,39.04,44.03,49.01,4.99
"310","Nebraska",31,1976,0,38.45,31.6489100625,NA,NA,59.3,9.6,0.961414577174397,NA,NA,NA,NA,NA,NA
"311","Nebraska",31,1980,0,26.02,23.7930968125,38.4496719401268,0.391728716038017,73.4,15.5,0.958215883014394,NA,-20.7542163233891,NA,NA,NA,NA
"312","Nebraska",31,1984,0,28.81,25.2091199375,26.0227384669751,0.406751018892117,73.4,15.5,0.954195354763011,-0.098696397135673,-39.5272800621704,23.04,28.01,32.99,0
"313","Nebraska",31,1988,0,39.19,35.321807625,28.8098268643899,0.410471107955368,73.4,15.5,0.949579917491634,0.0574660036604877,-41.7408639911669,32.19,37.14,42.08,0.02
"314","Nebraska",31,1992,0,29.4,31.33323475,39.1910380745769,0.420919300759731,81.8,18.9,0.939768701987421,0.331824523053382,-20.9717823316426,29.47,34.44,39.42,0
"315","Nebraska",31,1996,0,34.95,36.8627931875,29.4034541574356,0.457623595648535,81.8,18.9,0.925208813794257,-0.245644331375514,-17.194046201864,31.69,36.65,41.61,0.01
"316","Nebraska",31,2000,0,33.25,32.0280960625,34.9506580161349,0.404731320276745,86.6,23.7,0.925663138485955,-0.156127763033617,-18.7043392898002,29.41,34.34,39.28,0
"317","Nebraska",31,2004,0,32.68,31.68810375,33.2530390132837,0.40670490483248,86.6,23.7,0.91690151311615,0.0986617245960908,-28.9923230213237,28.56,33.48,38.41,0
"318","Nebraska",31,2008,0,41.6,39.481238375,32.6821608201638,0.444837855913843,86.6,23.7,0.906829186284847,0.332075648295649,-33.2164803787269,34.76,39.71,44.67,0.17
"319","Nebraska",31,2012,0,38.03,37.174249875,41.5982657769247,0.446053670218629,90.5027558024307,28.971719468261,0.898611829797934,-0.355377166397574,-14.9335875928669,34.3,39.27,44.25,0.12
"320","Nebraska",31,2016,0,33.7,31.618061875,38.027314417929,0.428628777917049,90.8873470437845,31.433165570581,0.887375001049529,0.221205595142595,-21.7758777611191,28.39,33.35,38.31,0
"321","Nebraska",31,2020,NA,NA,46.598178,33.6987563771355,0.443020524596771,92.0369249156687,33.2282566816327,0.880956344266566,0.0977729265612745,-25.0485947499902,40.39,45.41,50.44,13.64
"322","Nevada",32,1976,0,45.81,NA,NA,NA,65.2,10.8,0.906540119940076,NA,NA,NA,NA,NA,NA
"323","Nevada",32,1980,0,27.36,25.1372163125,45.8098040381224,0.312103929513947,75.5,14.4,0.899218108773597,NA,-4.35613941231251,NA,NA,NA,NA
"324","Nevada",32,1984,0,32.42,NA,27.3566633291204,0.300774485784637,75.5,14.4,0.892706512231855,-0.326555825929428,-36.2551909787765,NA,NA,NA,NA
"325","Nevada",32,1988,0,38.68,30.8388590625,32.4193451401932,0.305666105537662,75.5,14.4,0.886899164017886,-0.0334572672810111,-34.3506050219831,28.53,33.46,38.4,0
"326","Nevada",32,1992,1,37.36,35.0362182727273,38.6841253974406,0.319186659262174,78.8,15.3,0.863218503929725,-0.0227149222680289,-21.3625620386264,31.19,36.16,41.13,0.01
"327","Nevada",32,1996,1,43.93,42.959097,37.3575499982225,0.374670981310036,78.8,15.3,0.829608358538576,-0.205169270808842,2.63075774513251,38.3,43.24,48.19,2.72
"328","Nevada",32,2000,0,45.94,41.177263875,43.9334968844165,0.278625354073647,80.7,18.2,0.837269367392845,0.344633787203338,1.01878396395271,38.82,43.76,48.69,4.07
"329","Nevada",32,2004,0,47.88,44.7960579375,45.9412627620088,0.301884194158636,80.7,18.2,0.816546345571732,-0.307344259611942,-3.54382648590641,41.55,46.48,51.42,27.04
"330","Nevada",32,2008,1,55.15,48.84713825,47.878040518957,0.353584187685564,80.7,18.2,0.78859750605774,0.468409120167922,-2.59165102635408,45.37,50.34,55.3,88.94
"331","Nevada",32,2012,1,52.36,49.531914875,55.1466759243187,0.364726054498932,84.8855996983661,22.372465694035,0.771737276584951,-0.0969650557957968,12.4925608153346,47.02,51.97,56.91,96.72
"332","Nevada",32,2016,1,47.92,45.01549875,52.3562494704006,0.369868614968827,86.0473687089988,23.4642720368445,0.753248515970349,-0.144266007139652,6.68093382913693,41.4,46.34,51.29,24.9
"333","Nevada",32,2020,NA,NA,49.81054,47.917823678119,0.385727746067523,86.8514172469864,25.6928497808999,0.739427483543041,0.321248793206397,2.41712836051662,45.04,50,54.95,85.98
"334","New Hampshire",33,1976,0,43.47,NA,NA,NA,57.6,10.9,0.991858563796818,NA,NA,NA,NA,NA,NA
"335","New Hampshire",33,1980,0,28.35,29.958446125,43.4726921004514,0.400964552404002,72.3,18.2,0.990974303489316,NA,-11.2741330930698,NA,NA,NA,NA
"336","New Hampshire",33,1984,0,30.95,38.558214375,28.3507383004766,0.415461184744387,72.3,18.2,0.987140469031993,-0.102728036342337,-29.3864423552697,35.88,40.87,45.85,0.42
"337","New Hampshire",33,1988,0,36.33,30.1798620625,30.9451689877193,0.398115191178292,72.3,18.2,0.984278240049659,-0.173637642251764,-37.7221627959599,29.23,34.2,39.16,0
"338","New Hampshire",33,1992,1,38.91,39.1163974375,36.334498640475,0.416160158732505,82.2,24.4,0.978435905326968,0.383054216504917,-26.1563731202486,36.46,41.43,46.4,0.66
"339","New Hampshire",33,1996,1,49.57,50.4707016875,38.9117950913508,0.480607165606235,82.2,24.4,0.968411168968919,-0.222607494513781,1.22036800908388,46.5,51.48,56.46,95.23
"340","New Hampshire",33,2000,0,46.8,40.7924983125,49.5705773494403,0.422736841746835,87.4,28.7,0.966057657099627,0.0351901759961699,10.0040878217146,40.54,45.48,50.42,14.31
"341","New Hampshire",33,2004,1,50.2,48.179349875,46.8031791607873,0.458979967448515,87.4,28.7,0.958286083243355,0.0157185118093151,-1.26713068965578,46.12,51.05,55.98,93.41
"342","New Hampshire",33,2008,1,54.13,51.4178856875,50.2016108225574,0.525754561006293,87.4,28.7,0.950568657639679,0.31116881317236,1.3672678379506,49.35,54.29,59.23,99.47
"343","New Hampshire",33,2012,1,51.98,47.97661225,54.1268970561346,0.540289351974989,91.8145024965131,34.5577644113436,0.943293169172773,-0.142676108119662,9.60546858517237,47.06,52.01,56.95,96.82
"344","New Hampshire",33,2016,1,46.83,45.029775,51.979684150712,0.536893837333639,92.8346345344908,36.5853864451353,0.935252516749149,0.153995318190107,5.5758876580231,43.22,48.18,53.14,58.97
"345","New Hampshire",33,2020,NA,NA,53.7074326666667,46.8262626696905,0.554490142716979,93.2970655779536,37.5847920387854,0.93115154617415,0.0597633052274298,0.367595687737136,49.84,54.84,59.84,99.66
"346","New Jersey",34,1976,0,47.92,34.8428931875,NA,NA,52.5,11.8,0.869625857782848,NA,NA,NA,NA,NA,NA
"347","New Jersey",34,1980,0,38.56,33.5620811875,47.9239150338766,0.410462904878883,67.4,18.3,0.856735937790202,NA,-2.15742591073992,NA,NA,NA,NA
"348","New Jersey",34,1984,0,39.2,32.207325625,38.5579920448542,0.403409825753457,67.4,18.3,0.844111761946086,0.0415811117400942,-13.4151677395853,32.67,37.62,42.57,0.03
"349","New Jersey",34,1988,0,42.6,38.8304470625,39.1975479371086,0.428164876892662,67.4,18.3,0.830841069751526,-0.071282817518081,-20.8929717930725,38.14,43.06,47.98,2.37
"350","New Jersey",34,1992,1,42.95,41.585564,42.5981423773041,0.401895639101683,76.7,24.9,0.809766578499762,-0.122315600325867,-13.6419670836408,39.53,44.47,49.41,6.95
"351","New Jersey",34,1996,1,53.72,49.717077125,42.9539591230275,0.424286606904022,76.7,24.9,0.788504730786655,-0.0423637293740061,2.37292566023267,46.59,51.53,56.47,95.41
"352","New Jersey",34,2000,1,56.13,47.1103064375,53.7202928611835,0.377424844127243,82.1,29.8,0.781789740044061,0.132716815519131,17.8571846572991,46.99,51.92,56.86,96.59
"353","New Jersey",34,2004,1,52.92,49.483978625,56.1256089150879,0.3780535265433,82.1,29.8,0.766141092755034,0.0332051881221277,15.834365056008,49.21,54.13,59.04,99.4
"354","New Jersey",34,2008,1,57.27,55.021060375,52.9234090070275,0.418283106691817,82.1,29.8,0.751095672298185,0.100619031494588,6.68459732574021,52.81,57.73,62.66,99.97
"355","New Jersey",34,2012,1,58.34,52.110050375,57.272137151886,0.44405889504069,88.2673218552995,36.2383111447309,0.738252890748181,-0.145459459209918,15.5682032926111,51.11,56.05,60.99,99.87
"356","New Jersey",34,2016,1,55.45,51.349264375,58.3423549106376,0.411364936027845,89.2941567663322,38.5632097112185,0.726843506248065,0.0391582961487099,17.7187900834932,50.16,55.11,60.06,99.72
"357","New Jersey",34,2020,NA,NA,57.359054,55.4530844496942,0.436717568722736,90.3150246905744,41.2158070715847,0.719282519288599,0.193859127807366,14.1026977996647,54.95,59.94,64.93,99.99
"358","New Mexico",35,1976,0,48.28,NA,NA,NA,55.2,12.7,0.898618764652825,NA,NA,NA,NA,NA,NA
"359","New Mexico",35,1980,0,36.78,NA,48.2844043303968,0.348563625684217,68.9,17.6,0.892388880403238,NA,-2.46549365083175,NA,NA,NA,NA
"360","New Mexico",35,1984,0,39.23,37.390893125,36.7848289375916,0.348432106308233,68.9,17.6,0.887518978710669,-0.122206424574597,-18.1819975144497,36.94,41.89,46.84,0.95
"361","New Mexico",35,1988,0,46.89,37.9749934375,39.2264323347007,0.363071293601625,68.9,17.6,0.881360981684667,-0.0970920434109678,-20.4778661274958,37.25,42.17,47.09,1.18
"362","New Mexico",35,1992,1,45.9,40.8910303125,46.8935742548242,0.34984526979151,75.1,20.4,0.865539455523924,0.126324613516541,-4.95677874592194,39.72,44.65,49.58,7.93
"363","New Mexico",35,1996,1,49.18,48.2479869375,45.8988466383385,0.357258991552184,75.1,20.4,0.846989087646933,-0.222106279883824,8.5603856936837,45.44,50.36,55.28,89.1
"364","New Mexico",35,2000,1,47.91,42.3724008125,49.1832022356737,0.317334788161564,78.9,23.5,0.853286342441594,0.12805450514397,7.32708236673536,41.52,46.42,51.33,26.11
"365","New Mexico",35,2004,0,49.05,46.19904875,47.9085540548442,0.328686407453531,78.9,23.5,0.845406679665176,0.307103464507392,0.0611421555115683,44.6,49.51,54.43,80.58
"366","New Mexico",35,2008,1,56.91,52.0862684375,49.0466796420487,0.397258547080378,78.9,23.5,0.839325555463822,-0.0683718559349518,-0.7917451183651,49.22,54.14,59.06,99.4
"367","New Mexico",35,2012,1,52.99,50.033988625,56.9074802627933,0.412877947661019,84.4311306815258,26.1177802444995,0.831750354164141,-0.0757024636716234,15.1284454284606,48.41,53.33,58.26,98.87
"368","New Mexico",35,2016,1,48.26,43.510625625,52.9927605204668,0.375487290094567,85.4144191993422,27.1839992065437,0.822911317967327,0.0271934549122568,10.1494338813766,40.54,45.49,50.44,14.41
"369","New Mexico",35,2020,NA,NA,53.3259506666667,48.2556471786341,0.381673144867878,85.8815081192829,27.6719018673369,0.818691462203165,0.0998379789278026,8.21313284539138,48.62,53.57,58.52,99.06
"370","New York",36,1976,1,48.65,48.843167625,NA,NA,52.7,11.9,0.852356045351415,NA,NA,NA,NA,NA,NA
"371","New York",36,1980,0,43.99,37.57346325,48.6508328556976,0.370981383007428,66.3,17.9,0.836092598552926,NA,6.27227904362486,NA,NA,NA,NA
"372","New York",36,1984,0,44.09,40.393785875,43.9920999155267,0.353050939291345,66.3,17.9,0.81597860797188,-0.00829860297513365,1.46198967132805,40.75,45.67,50.6,16.27
"373","New York",36,1988,1,50.19,45.4702045,44.0923868890126,0.383575694721351,66.3,17.9,0.795375075475262,0.0102420292431495,-5.51262632569441,44.82,49.74,54.66,83.29
"374","New York",36,1992,1,47.28,50.116062875,50.1949756101246,0.361494414928142,74.8,23.1,0.772944824456299,-0.164423386471967,6.43067198936488,48.43,53.36,58.3,98.89
"375","New York",36,1996,1,56.68,55.3558,47.276306912758,0.387985237621387,74.8,23.1,0.75083003110532,-0.0570011790751293,18.4365638373248,52.19,57.14,62.08,99.95
"376","New York",36,2000,1,56.64,52.8634031875,56.6789390304186,0.346404651057699,79.1,27.4,0.745309623624734,0.0838360873092583,29.6767311231069,52.36,57.28,62.21,99.95
"377","New York",36,2004,1,56.13,54.583076875,56.6392704823055,0.36629278941236,79.1,27.4,0.735063179759902,-0.0915250926243639,24.189453917731,53.31,58.23,63.15,99.98
"378","New York",36,2008,1,60.16,61.1235030625,56.1305812654919,0.38850585348605,79.1,27.4,0.723330815519698,0.313836315991681,18.444051273142,58.68,63.64,68.59,100
"379","New York",36,2012,1,60.76,59.611172875,60.1569615407577,0.401928157366406,85.3136431225174,33.3872411382894,0.711735267868912,0.0105175961720208,28.8397244295825,58.08,63.02,67.96,100
"380","New York",36,2016,1,56.14,53.56752125,60.7609841748745,0.363603368161704,86.3164799416886,35.652244478962,0.701524817775072,-0.130643472924371,29.5193868466431,52.01,56.96,61.91,99.94
"381","New York",36,2020,NA,NA,62.3967646666667,56.136142599849,0.39738776132217,87.6014417843772,37.8069415767625,0.696364845490242,0.329079313063056,23.745540294106,59.1,64.1,69.11,100
"382","North Carolina",37,1976,1,55.27,41.6270643571429,NA,NA,38.5,8.5,0.765658233548698,NA,NA,NA,NA,NA,NA
"383","North Carolina",37,1980,0,47.18,47.5721478125,55.2691867124857,0.299976240121728,54.8,13.2,0.76076186052504,NA,11.0497846720853,NA,NA,NA,NA
"384","North Carolina",37,1984,0,37.89,34.766533,47.1828553539031,0.314602354983404,54.8,13.2,0.761600738740598,-0.155144674333352,-2.1221198243592,37.11,42.13,47.15,1.14
"385","North Carolina",37,1988,0,41.71,40.5730251875,37.8919636786722,0.352913625623864,54.8,13.2,0.761036146240366,0.0512221642652391,-24.0049352728122,39.52,44.49,49.47,7.05
"386","North Carolina",37,1992,0,42.65,41.814599875,41.7063114642728,0.329348048657908,70,17.4,0.7496160043751,-0.0545772320067935,-16.2619883150532,39.22,44.15,49.08,5.47
"387","North Carolina",37,1996,0,44.04,44.059134875,42.6533683021613,0.378681885178566,70,17.4,0.734796891477695,-0.145725541037318,-0.789440434940751,41.59,46.51,51.42,27.52
"388","North Carolina",37,2000,0,43.15,41.2167484375,44.0355321374016,0.335410969953351,78.1,22.5,0.743575850071533,0.104568466734226,-4.69388152588812,39.35,44.26,49.17,5.94
"389","North Carolina",37,2004,0,43.58,43.5989173125,43.1456711686833,0.360694039581697,78.1,22.5,0.736710396354467,-0.00480985076990857,-12.8120851186453,40.89,45.8,50.7,17.73
"390","North Carolina",37,2008,1,49.7,48.44572475,43.5831462205017,0.409323603742807,78.1,22.5,0.728174997252791,0.0529396076285999,-12.4340511172928,44.69,49.62,54.54,81.92
"391","North Carolina",37,2012,0,48.35,46.141245875,49.7036663990474,0.463061884758163,85.1699791814429,27.3634825157865,0.71865298196539,-0.144921583548647,0.328867780398816,43.59,48.51,53.43,65.15
"392","North Carolina",37,2016,0,46.17,46.35249375,48.3509685770676,0.462114271577262,87.3029880685193,30.4064090176431,0.710076369885811,0.0353724770937662,-2.0420955250754,42.93,47.84,52.76,52.29
"393","North Carolina",37,2020,NA,NA,49.0889106666667,46.1728661682095,0.466928900928311,88.6056041976453,32.2966485540645,0.705513704886422,0.0878552564481607,-3.65522852797094,44.88,49.82,54.76,84.16
"394","North Dakota",38,1976,0,45.77,NA,NA,NA,50.3,8.4,0.965259192335885,NA,NA,NA,NA,NA,NA
"395","North Dakota",38,1980,0,26.3,25.9315129375,45.7700431875362,0.460733341288376,66.4,14.8,0.961886060087411,NA,-5.92180499683829,NA,NA,NA,NA
"396","North Dakota",38,1984,0,33.8,NA,26.2985029025359,0.460154650203246,66.4,14.8,0.956217422802973,1.31943897557362,-38.0272054623467,NA,NA,NA,NA
"397","North Dakota",38,1988,0,42.97,35.4370390625,33.7989649514032,0.454035935394468,66.4,14.8,0.95074084812232,0.0546451725644739,-31.040777289778,34.18,39.18,44.18,0.11
"398","North Dakota",38,1992,0,32.18,32.8611640625,42.9720010361265,0.453605053942289,76.7,18.1,0.940888999612988,-0.136782814732627,-13.059230776994,31.36,36.32,41.28,0.01
"399","North Dakota",38,1996,0,40.13,37.604295125,32.1835051747135,0.482798332244372,76.7,18.1,0.929936560359912,-0.197558402049624,-12.0324664998556,32.93,37.88,42.83,0.04
"400","North Dakota",38,2000,0,33.06,34.454547,40.1278475738614,0.409622345021849,83.9,22,0.929212037574978,0.0745707800686962,-6.81090495512573,32.45,37.37,42.3,0.03
"401","North Dakota",38,2004,0,35.5,34.47278,33.0553396980462,0.44898079975328,83.9,22,0.918950527760759,-0.0677077483807294,-27.6032415630551,30.64,35.57,40.49,0.01
"402","North Dakota",38,2008,0,44.62,45.077025375,35.4988124654368,0.485234331981294,83.9,22,0.909440682270606,0.253302253054862,-27.3625224960282,39.87,44.84,49.8,9.11
"403","North Dakota",38,2012,0,38.7,38.2379101875,44.6205400147179,0.481502321429386,91.7089608302177,27.9261591949404,0.899296325031091,-0.313656511732815,-8.62956026290107,35.58,40.53,45.49,0.32
"404","North Dakota",38,2016,0,27.23,30.770909375,38.6973108889797,0.460557691649457,92.3751805500843,29.559306283648,0.878381674208745,NA,-19.6183716695775,NA,NA,NA,NA
"405","North Dakota",38,2020,NA,NA,38.055924,27.226739458706,0.456448145232055,93.4534820322181,30.4132837670384,0.869424010119912,NA,-35.7288883726333,NA,NA,NA,NA
"406","Ohio",39,1976,1,48.9,52.403612875,NA,NA,53.2,9.3,0.89996950542146,NA,NA,NA,NA,NA,NA
"407","Ohio",39,1980,0,40.91,33.766909,48.8986866663942,0.382270885415063,67,13.7,0.894273770560105,NA,0.227055100456006,NA,NA,NA,NA
"408","Ohio",39,1984,0,40,39.0858214375,40.9098135378092,0.396606037599589,67,13.7,0.889837929628228,0.142492826796289,-10.601612707807,38.93,43.87,48.81,4.42
"409","Ohio",39,1988,0,44.15,40.20920725,40.0031994845762,0.424971523345269,67,13.7,0.885350575641887,-0.055950828122808,-18.695486864034,38.87,43.78,48.7,4.13
"410","Ohio",39,1992,1,40.18,42.30530825,44.1468413607566,0.406867901017118,75.7,17,0.877586885488472,0.0303067074019867,-10.8549168845032,40,44.91,49.83,9.59
"411","Ohio",39,1996,1,47.38,47.4329055,40.1812805632102,0.44788956021394,75.7,17,0.869471886385871,-0.124564078251093,1.83466812632554,43.36,48.29,53.22,61.07
"412","Ohio",39,2000,0,46.44,41.9835700625,47.3757474472007,0.403317955528445,83,21.1,0.85807106991191,0.0207157839970553,6.35887522014875,40.32,45.24,50.15,12.12
