"","state","year","pres_win","pres_percent_vote","poll_trend","lag_pres_vote","lag_participation","per_white","change_house_percent_vote","lag_vote_spread","lower_pred","pred","upper_pred","prob_win"
"59","Colorado",1992,1,40.13,38.9781533333333,45.2824043241227,0.420685532817539,NA,0.139666414407363,-7.77648401260862,NA,NA,NA,NA
"60","Colorado",1996,0,44.43,44.9198922,40.1280286519074,0.448857946320002,0.899956173156339,-0.210352865354623,4.25897602569495,41.48,46.52,51.56,32.12
"61","Colorado",2000,0,42.39,38.1694095333333,44.4264984093488,0.385385916021849,0.904606416433302,0.0531471185347633,-1.36995913158253,36.26,41.26,46.27,0.18
"62","Colorado",2004,0,47.04,44.9534112,42.3935090113061,0.402449686509183,0.898565752709337,0.00805415669094268,-8.35670576236614,41.58,46.57,51.57,13.35
"63","Colorado",2008,1,53.66,50.6141103333333,47.0378422542883,0.465491573466567,0.889949342806249,0.282749116956731,-4.67325310030381,47.52,52.54,57.56,98.35
"64","Colorado",2012,1,51.49,47.5668374,53.6602368406916,0.491102985236404,0.88145410231044,-0.160706175655069,8.95271473135443,45.53,50.55,55.56,91.17
"65","Colorado",2016,1,48.16,43.887188,51.4922265516152,0.494837411439676,0.874188671138419,0.0304733553977229,5.36513491256719,41.4,46.42,51.44,21.37
"66","Colorado",2020,NA,NA,53.08805625,48.1569803828474,0.501915885193118,0.869394255961725,0.141647672861072,4.90558301141636,48.35,53.39,58.43,99.5
"67","Connecticut",1980,0,38.52,33.7231686,46.7337009640388,0.449242445845474,0.920456100429979,NA,-5.14774354332044,NA,NA,NA,NA
"68","Connecticut",1984,0,38.83,31.1944330666667,38.5222056695478,0.451720655511064,0.910924920456325,-0.0705514731464146,-9.63375133774448,30.7,35.75,40.79,0
"69","Connecticut",1988,0,46.87,37.8022464666667,38.8299815938373,0.461287277351609,0.901127583089493,0.0315045497200633,-21.9019701411139,36.69,41.71,46.73,0.43
"70","Connecticut",1992,1,42.22,42.6343097333333,46.8745193620037,0.441141287438638,0.884575509768801,-0.151827246701592,-5.10304185828679,42,47.02,52.03,31.55
"71","Connecticut",1996,1,52.83,49.9338194,42.218572959541,0.489638599187084,0.866021515366299,-0.175123938524425,6.43533173777779,46.57,51.61,56.66,97.67
"72","Connecticut",2000,1,55.91,48.1003214666667,52.8315814719657,0.417364539955075,0.860175796952732,0.334104476157592,18.1407769848644,46.93,51.95,56.98,97.25
"73","Connecticut",2004,1,54.31,51.9982386666667,55.9096281324403,0.427790268824721,0.84658936516009,-0.00898610249681212,17.466024905363,50.68,55.68,60.68,99.83
"74","Connecticut",2008,1,60.59,56.326861,54.3137089719902,0.451580821339472,0.832273938896863,0.172986151179285,10.3664310611622,54,59.02,64.04,99.99
"75","Connecticut",2012,1,58.09,52.9756405333333,60.5888296761218,0.464463491012328,0.81906760434625,-0.0757090325714468,22.3673663704949,51.74,56.76,61.77,99.96
"76","Connecticut",2016,1,54.57,50.0054673333333,58.0850132588544,0.433491062990691,0.806843274203001,0.00114993320768656,17.3398990119394,48.07,53.09,58.1,98.98
"77","Connecticut",2020,NA,NA,59.0521125,54.5663010967099,0.459713577525313,0.797002036582188,0.0493630129304528,13.6393867178951,54.95,59.99,65.03,100
"78","Delaware",1980,0,44.87,39.5069773333333,51.9690887023536,0.397536925036482,0.828080797553953,NA,5.38146849882449,NA,NA,NA,NA
"79","Delaware",1984,0,39.93,NA,44.874144983621,0.39613459983628,0.822725303115777,0.272745339261688,-2.33294295364665,NA,NA,NA,NA
"80","Delaware",1988,0,43.48,33.6792006666667,39.9321213644863,0.416263193609837,0.816749302446956,0.262686822513976,-19.8505727259871,33.2,38.23,43.25,0.03
"81","Delaware",1992,1,43.52,40.0214890666667,43.4777563017476,0.385859939686947,0.799323668021729,-0.00946086805732016,-12.40220736241,38.93,43.93,48.93,1.87
"82","Delaware",1996,1,51.83,47.4748936,43.5239279055314,0.416764399035867,0.775590875290326,-0.594701200951973,8.19729300462675,44.28,49.34,54.41,90.04
"83","Delaware",2000,1,54.98,46.2003732,51.8278497839814,0.365476931132815,0.765265338458976,0.198103062494134,15.247959824231,44.87,49.89,54.91,85.23
"84","Delaware",2004,1,53.35,49.1869566666667,54.9777271630909,0.416505907501911,0.747077225286861,-0.160559885386928,13.0614388344238,47.96,52.97,57.97,98.57
"85","Delaware",2008,1,61.94,58.1877855333333,53.3468376022815,0.451599235919947,0.726407836411072,0.451171195981732,7.59401903035795,55.58,60.63,65.68,100
"86","Delaware",2012,1,58.61,NA,61.9426689815039,0.466595917517655,0.713315100106099,0.464810375105249,24.9956354325286,NA,NA,NA,NA
"87","Delaware",2016,1,53.35,50.489598,58.6107419845853,0.452250324799848,0.700887639750833,0.0436202363713761,18.6281379110392,48.67,53.69,58.7,99.39
"88","Delaware",2020,NA,NA,58.909505,53.3533368056342,0.465360130084591,0.692236517267018,0.0876886258793146,11.4305124663149,54.61,59.65,64.69,100
"89","Florida",1980,0,38.5,37.9998976666667,51.9261062307836,0.362334906126903,0.853589414863156,NA,5.28367174702464,NA,NA,NA,NA
"90","Florida",1984,0,34.66,32.1373667333333,38.5002198307696,0.37469398623046,0.852198905336766,0.0131941067116028,-17.0189428757336,31.63,36.65,41.67,0
"91","Florida",1988,0,38.51,34.5387288,34.6602469682786,0.378630380188271,0.849875511928753,-0.0226652699036181,-30.6583340729575,32.73,37.74,42.75,0.01
"92","Florida",1992,0,38.99,37.2870822666667,38.5072169319155,0.349599639212117,0.832475285067206,-0.0786419307319226,-22.3643421573465,35.37,40.37,45.38,0.08
"93","Florida",1996,1,48.03,46.6356998,38.9901215645298,0.389243717818611,0.806875616022233,-0.0597500896346488,-1.91237537151409,42.83,47.86,52.9,54.94
"94","Florida",2000,0,48.84,46.0703126,48.0255711978193,0.357033964032381,0.813870184885323,0.0787873850628035,5.70102244815067,44,49,54.01,62.31
"95","Florida",2004,0,47.09,46.9024182666667,48.8378212040361,0.371590866249385,0.804012019763291,-0.158184474304187,-0.00900536800428142,44.6,49.61,54.61,78.13
"96","Florida",2008,1,51.03,48.0517693333333,47.0911100277142,0.436960726183696,0.791663925217402,-0.0442482217331118,-5.00640620462271,45.08,50.08,55.08,81.06
"97","Florida",2012,1,50.01,47.1037284666667,51.0333052706649,0.452885295513838,0.78214173599487,-0.0381031903804254,2.81798610468869,44.6,49.6,54.6,73.71
"98","Florida",2016,0,47.82,46.0537246666667,50.0078650686987,0.439126187400837,0.776316775670596,0.117791329288312,0.87688730672317,43.01,48.01,53.02,40.87
"99","Florida",2020,NA,NA,49.05698,47.8233158058051,0.456984476709097,0.77277191726484,0.00536313924636149,-1.19862561078568,44.71,49.73,54.74,83.37
"100","Georgia",1980,1,55.8,50.0521951333333,66.9382948593174,0.285428747277443,0.725035334278497,NA,33.8765897186348,NA,NA,NA,NA
"101","Georgia",1984,0,39.79,NA,55.7961053478665,0.29105985336958,0.719308140627938,-0.0764948842224486,14.8287987575189,NA,NA,NA,NA
"102","Georgia",1988,0,39.5,38.0834585333333,39.7853052441215,0.304390805531434,0.717724704918622,-0.0179030890692548,-20.3869933218963,36.72,41.74,46.76,0.44
"103","Georgia",1992,1,43.47,40.2200770666667,39.4984284444916,0.286515543752283,0.703629186339324,-0.157072976717459,-20.2544438992259,37.96,43,48.03,2.09
"104","Georgia",1996,0,45.84,46.0025207333333,43.4686853359975,0.340481719555659,0.684509501245756,-0.258520093173708,0.590832149644157,NA,NA,NA,NA
"105","Georgia",2000,0,43.21,39.9221948,45.8414658495219,0.306476183594632,0.674110701891009,0.00620005184559233,-1.1742142651765,37.96,42.98,48,1.3
"106","Georgia",2004,0,41.37,40.6893658666667,43.2109996562414,0.31397992756557,0.660119700061077,-0.00569208230194532,-11.7485699951378,37.84,42.86,47.87,1.17
"107","Georgia",2008,0,46.99,44.9188054,41.3749460533788,0.376528693667373,0.641229634198061,-0.010388964260572,-16.5998107136097,40.99,46,51.02,12.94
"108","Georgia",2012,0,45.51,42.8992033333333,46.9901790960651,0.412893300815174,0.626658876546115,0.0801950051712121,-5.21433889686445,39.98,44.98,49.98,4.58
"109","Georgia",2016,0,45.64,43.74013,45.5079596668821,0.393664248497439,0.612116708681611,0.130690488363078,-7.82128251064243,39.92,44.93,49.94,5.48
"110","Georgia",2020,NA,NA,47.52780125,45.6399833573608,0.399415252929317,0.601982703335828,-0.084399476649406,-5.13134269741018,42.7,47.73,52.75,52.1
"111","Hawaii",1980,1,44.8,39.8980601333333,50.5919993408879,0.326448026806076,0.360251521633547,NA,2.53071565150823,NA,NA,NA,NA
"112","Hawaii",1984,0,43.82,NA,44.8021181257357,0.313406909094667,0.358687721441899,0.11894978735973,1.9014992399938,NA,NA,NA,NA
"113","Hawaii",1988,1,54.27,39.2112754666667,43.8159156279962,0.326723233864048,0.349023500986732,-0.370019886024013,-11.2837431441792,41.76,47.09,52.42,99.85
"114","Hawaii",1992,1,48.09,42.8295506,54.2694400794446,0.328257211571854,0.338269120059934,0.121369502233069,9.51839553575711,46.84,52.15,57.46,100
"115","Hawaii",1996,1,56.93,53.24458,48.0927577901631,0.321800290519785,0.328523661376277,-0.0217938143531195,11.3957118564969,53.93,59.25,64.56,100
"116","Hawaii",2000,1,55.79,51.5535644666667,56.9288015106076,0.299163866401386,0.257644503299907,0.0607086210744794,25.2885149394646,53.84,59.13,64.43,100
"117","Hawaii",2004,1,54.01,46.0038299333333,55.7916679123035,0.303209920899467,0.260278791333646,-0.0169633384952652,18.3287992151129,48.31,53.6,58.9,100
"118","Hawaii",2008,1,71.45,65.6992543333333,54.0095521580931,0.336858858844711,0.259679195443972,0.00775379567119208,8.74495644654125,65.29,70.67,76.05,100
"119","Hawaii",2012,1,70.15,61.051713,71.4529101178782,0.342335647527835,0.257127166254183,-0.0333198227047391,45.0167081813079,64.18,69.48,74.79,100
"120","Hawaii",2016,1,60.98,51.6475473333333,70.1479324456319,0.313419663264516,0.260343005087706,0.0126700473866685,42.465784760236,54.96,60.29,65.63,100
"121","Hawaii",2020,NA,NA,62.5286625,60.980798055129,0.306582074716351,0.255190440943814,0.182712561938567,31.5410908825035,62.21,67.55,72.89,100
"122","Idaho",1980,0,25.19,24.4296491428571,37.1185456337334,0.397830051844911,0.978894136287254,NA,-22.7617237454976,NA,NA,NA,NA
"123","Idaho",1984,0,26.39,NA,25.1907157928908,0.461433380134454,0.976044592421993,0.136613075479771,-41.2652509767255,NA,NA,NA,NA
"124","Idaho",1988,0,36.01,NA,26.3922129472885,0.414944476459896,0.973297107220434,-0.0761301514041143,-45.9724573385481,NA,NA,NA,NA
"125","Idaho",1992,0,28.42,29.449199,36.0106414193776,0.414917502062068,0.966617056317855,0.339945897047737,-26.0678097063829,28.13,33.16,38.19,0
"126","Idaho",1996,0,33.65,30.9702954666667,28.4192120535807,0.449865398881201,0.958004559951392,-0.397878417020987,-13.6133777488312,26.37,31.47,36.57,0
"127","Idaho",2000,0,27.64,27.4589931333333,33.646389850949,0.40870912480685,0.955497795187121,0.275841748954601,-18.5377182938759,24.51,29.56,34.61,0
"128","Idaho",2004,0,30.26,28.5584809333333,27.6381288438344,0.386026950278199,0.950926927824504,-0.23778588744463,-39.5323106366436,23.85,28.88,33.91,0
"129","Idaho",2008,0,36.09,32.668002,30.2649170421274,0.429928969781621,0.944206554043485,0.16873846608861,-38.1260277818629,27.98,33.01,38.04,0
"130","Idaho",2012,0,32.62,27.1358985333333,36.0909876328379,0.426978726732364,0.938739089990497,-0.152851646246199,-25.4261038402008,23.55,28.59,33.63,0
"131","Idaho",2016,0,27.49,28.6657073333333,32.6223335592098,0.408866161356565,0.933042475540603,0.0901591248084643,-31.9074499366831,23.8,28.84,33.88,0
"132","Idaho",2020,NA,NA,37.652875,27.4920138209792,0.410284834579584,0.930220781001251,-0.054035552322898,-31.7694185482177,29.91,35.01,40.1,0.01
"133","Illinois",1980,0,41.72,40.4949843333333,48.1075902689143,0.415595785805871,0.836293066491807,NA,-1.96925326637977,NA,NA,NA,NA
"134","Illinois",1984,0,43.3,40.3484825333333,41.7164081848176,0.415377768480543,0.831175044654249,0.168393692995606,-7.92964470965768,39.7,44.71,49.73,4.56
"135","Illinois",1988,0,48.6,43.9924292,43.2965532067478,0.422277773260167,0.825948584158327,-0.0348079937118196,-12.8780383342242,42.99,48,53.02,46.39
"136","Illinois",1992,1,48.58,45.6511843333333,48.6045552650511,0.400267388083039,0.815227381406005,0.0854030972694539,-2.08371352366247,45.06,50.06,55.07,80.78
"137","Illinois",1996,1,54.32,50.9157629333333,48.5796778199173,0.4318520214835,0.803756437883764,-0.209803368189582,14.2422106877073,48.73,53.75,58.77,99.42
"138","Illinois",2000,1,54.6,45.4416392666667,54.3152778302873,0.356254509069867,0.798160808759031,0.176627480195646,17.5053248475956,44.73,49.76,54.78,86.66
"139","Illinois",2004,1,54.82,51.5682896,54.5965212095549,0.3813774005339,0.79192412762327,-0.0470579810746868,12.0116412363447,49.97,54.98,59.99,99.75
"140","Illinois",2008,1,61.92,57.9145065333333,54.8231602090278,0.418937021342641,0.784948707299688,0.0698680547870974,10.3445333826793,55.42,60.44,65.47,100
"141","Illinois",2012,1,57.6,54.8506162666667,61.9181145200132,0.433227782014928,0.77829739701347,-0.117680802363969,25.137191977866,53.57,58.59,63.61,99.99
"142","Illinois",2016,1,55.83,50.6806646666667,57.6021353624771,0.406909367817296,0.772013896152631,0.00636051952424679,16.8693940916602,48.5,53.51,58.52,99.11
"143","Illinois",2020,NA,NA,55.55795125,55.8253666987933,0.431840594384303,0.767601988696021,0.18900958835657,17.063613624968,52.04,57.07,62.1,99.98
"144","Indiana",1980,0,37.65,NA,45.7003857929473,0.413355767569596,0.918906824804976,NA,-7.62236067812366,NA,NA,NA,NA
"145","Indiana",1984,0,37.68,34.8180611333333,37.6531924373994,0.40833125558556,0.916858697599738,-0.0533539289632385,-18.3520492338873,33.91,38.92,43.93,0.03
"146","Indiana",1988,0,39.69,34.0913922666667,37.682713789856,0.409112727318029,0.914412627125172,0.0316719173538155,-23.9916007969301,33.01,38.02,43.03,0.01
"147","Indiana",1992,0,36.79,35.2029404666667,39.6861876741026,0.394888280256888,0.906391294318295,0.082901369085877,-20.1565879884037,33.93,38.94,43.94,0.03
"148","Indiana",1996,0,41.56,39.1957376666667,36.793905643464,0.406353317718577,0.895983974298736,-0.213398134615674,-6.1128744843055,35.73,40.76,45.78,0.23
"149","Indiana",2000,0,41.01,33.6509604666667,41.5571376457493,0.361568963698522,0.891715526900953,-0.0103693108457016,-5.58524251076246,31.51,36.53,41.55,0
"150","Indiana",2004,0,39.26,36.0993076666667,41.012102930839,0.361022714550845,0.883333196962558,-0.0145533830553764,-15.6347786706873,33.41,38.42,43.42,0.02
"151","Indiana",2008,1,49.95,46.7401458,39.2629746653366,0.395956879239828,0.873863584363481,0.157632494860097,-20.6817903713206,42.29,47.32,52.35,43.12
"152","Indiana",2012,0,43.93,41.1702758,49.9459116396843,0.428192539977083,0.864904845019726,-0.202395925474158,1.03200446083574,38.92,43.93,48.94,2.35
"153","Indiana",2016,0,37.77,37.9666113333333,43.9273029040584,0.401445890093202,0.855902895013554,-0.0374838054992826,-10.1982294761661,34.36,39.37,44.39,0.04
"154","Indiana",2020,NA,NA,41.362605,37.774839686752,0.412244901650573,0.848099564200155,0.184611717467378,-19.1651937616592,35.69,40.73,45.77,0.29
"155","Iowa",1980,0,38.6,32.9605300666667,48.4584965406944,0.440566229418997,0.979171027769904,NA,-1.0109411140285,NA,NA,NA,NA
"156","Iowa",1984,0,45.89,38.5874966666667,38.6041629827399,0.452180116938193,0.975766936086182,0.0586189010263444,-12.7008388348748,37.51,42.52,47.54,0.69
"157","Iowa",1988,1,54.71,48.4678898,45.8870818037513,0.461693862237482,0.972356887190511,-0.0856529927642524,-7.38503036433412,47.56,52.59,57.63,98.74
"158","Iowa",1992,1,43.29,39.7460750666667,54.7119239825916,0.442716767453176,0.964578142003214,0.186877710275454,10.2154511942586,41.1,46.15,51.21,30.13
"159","Iowa",1996,1,50.26,48.7919456,43.2858386233055,0.480629619418954,0.954884722222222,-0.270258116550914,6.01369991444012,45.79,50.82,55.86,94.3
"160","Iowa",2000,1,47.19,43.1648397333333,50.2609646901525,0.428498263888889,0.9534023974187,0.0589254959929156,10.3408625893888,42.01,47.02,52.02,26.74
"161","Iowa",2004,0,49.23,45.8240734666667,47.1919155786085,0.461929344736737,0.946026167756002,0.0149938292771618,0.306277355431028,43.51,48.5,53.5,45.74
"162","Iowa",2008,1,53.93,52.6253996,49.2331316842169,0.510187616276216,0.936622519585751,0.0654210460099336,-0.667525821085299,49.8,54.82,59.85,99.77
"163","Iowa",2012,1,51.99,48.4169415333333,53.9280200738653,0.509532162928518,0.926289988589782,-0.0912571597799794,9.53476071856319,46.42,51.44,56.46,95.76
"164","Iowa",2016,0,41.75,41.4244433333333,51.9880165341491,0.51433103937013,0.913484221448049,0.0480727042599886,5.81014802361299,39.36,44.4,49.44,6.82
"165","Iowa",2020,NA,NA,47.48928125,41.7525134454962,0.499966308687153,0.906185916635764,0.110730805648157,-9.40954789918113,42.09,47.14,52.18,50.77
"166","Kansas",1980,0,33.29,28.1362171333333,44.9363936753859,0.416699838383047,0.931910365342234,NA,-7.55143055504805,NA,NA,NA,NA
"167","Kansas",1984,0,32.6,26.4218338666667,33.287575462214,0.413583313740297,0.927016675962259,-0.134144220976032,-24.5624850096194,25.41,30.44,35.48,0
"168","Kansas",1988,0,42.56,33.3112582666667,32.5980365776215,0.421598143301728,0.92150633937112,0.00979572503774029,-33.6741712989645,31.3,36.31,41.33,0
"169","Kansas",1992,0,33.74,36.2859761333333,42.5596448898538,0.403349316306491,0.914730883109027,0.0927304958402982,-13.2333511908838,35.46,40.46,45.47,0.09
"170","Kansas",1996,0,36.08,38.5479766666667,33.7384941360276,0.456973125035046,0.910237463062534,-0.276077444407241,-5.14303046223934,34.39,39.45,44.52,0.15
"171","Kansas",2000,0,37.24,31.9221012,36.0847994042632,0.410892259253395,0.897043302454893,0.0256366100833183,-18.2059015172671,29.08,34.08,39.09,0
"172","Kansas",2004,0,36.62,35.7936361333333,37.2383922642453,0.398048618229107,0.889534456345202,0.117722288123094,-20.8032709827124,32.46,37.46,42.46,0.01
"173","Kansas",2008,0,41.65,39.3855788666667,36.6230943055644,0.434379654860548,0.880907781698216,0.0443019595853898,-25.3808863099829,35.24,40.25,45.26,0.09
"174","Kansas",2012,0,37.99,35.7100892666667,41.6519671940136,0.44011344422302,0.872651552357381,-0.246593430705688,-14.9602871494783,32.37,37.38,42.4,0.01
"175","Kansas",2016,0,36.05,37.1337713333333,37.994570553919,0.402033856949312,0.866066336773802,0.0979821639276031,-21.7167498152971,32.47,37.49,42.51,0.01
"176","Kansas",2020,NA,NA,42.20508875,36.0523707322345,0.406892983615749,0.862881927591739,0.223480996637999,-20.6022110736051,36.02,41.08,46.13,0.62
"177","Kentucky",1980,0,47.65,NA,52.7542492687265,0.3305936393818,0.925374042668278,NA,7.18550099302399,NA,NA,NA,NA
"178","Kentucky",1984,0,39.4,33.8956172666667,47.6539158260827,0.353588661819252,0.924500583012827,0.06409364101653,-1.37825161099607,35.04,40.09,45.14,0.21
"179","Kentucky",1988,0,43.88,39.6388302,39.4012465813948,0.37054801582158,0.922901128858082,0.108145660377487,-20.6056910420676,38.25,43.26,48.27,1.31
"180","Kentucky",1992,1,44.55,43.335687,43.8835946910323,0.359379424250313,0.914743156828538,-0.131359564894411,-11.6378844279506,41.85,46.86,51.87,24.07
